id,label,references,numberofsubjects,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n5511,Illegal Aliens--civil Rights--germany.,2,2,3,6.0,9.0,0.19487809156288372,0.20580915234380254,0.0,42,5.348901463863864E-4,0,1.0,3,0.0026300274137296856
n5523,"Aliens--legal Status, Laws, Etc.--japan.",3,3,2,4.0,8.0,0.22448979591836735,0.23753375337533558,3323.999999999999,2,3.9030071273088305E-4,0,0.0,0,0.0036112299392420466
n5533,Families--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n5535,Oklahoma--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n5540,Women Detectives--arizona--tucson--fiction.,2,2,4,8.0,8.0,0.2383097383097383,0.2645610989670379,0.0,6,4.893963450126391E-4,0,1.0,6,0.014285191592470586
n5543,Illegal Aliens--nevada--las Vegas--drama.,2,2,2,4.0,9.0,0.19446875546998074,0.20427899932850138,0.0,5,4.711661189599905E-4,0,1.0,1,0.0012026720609992836
n5544,Jealousy--drama.,3,3,2,5.0,9.0,0.19446875546998074,0.20427899932850138,0.0,5,4.711661189599905E-4,0,1.0,1,0.0012026720609992836
n5555,Women Illegal Aliens.,4,4,2,4.0,7.0,0.2783066132264529,0.29864557884359766,0.0,2,2.7568872953504745E-4,0,1.0,1,0.016573541534652576
n5560,Emigration And Immigration In Literature.,4,4,1,3.0,1.0,1.0,1.0,0.0,43,6.915629492141309E-4,36,0.0,0,4.243364407010856E-4
n5605,"Marginality, Social--france.",3,3,4,8.0,10.0,0.16374355195283713,0.1733176889117465,2218.0,42,8.490829216190899E-4,0,0.3333333333333333,2,0.00268067026285791
n5611,Aliens--france--congresses.,2,2,2,4.0,2.0,0.5714285714285714,0.625,0.0,31,5.489134422679865E-4,25,1.0,1,0.0012498792777535035
n5612,Aliens--netherlands--congresses.,2,2,2,4.0,2.0,0.5714285714285714,0.625,0.0,31,5.489134422679865E-4,25,1.0,1,0.0012498792777535035
n5615,Aliens--france.,2,2,1,2.0,11.0,0.14097195787336633,0.14777409559137658,0.0,42,2.4404965413666368E-4,0,0.0,0,0.0010550532432503496
n5625,"Migration, Internal--research--mexico.",2,2,4,8.0,6.0,0.31103023516237405,0.3411941194119388,0.0,0,4.1910779548360113E-4,0,1.0,6,0.0740053925018196
n5639,Illegal Aliens--interviews.,2,2,6,12.0,1.0,1.0,1.0,0.0,86,6.915629492141307E-4,70,1.0,15,0.00441306623074239
n5640,Arizona--emigration And Immigration--anecdotes.,2,2,6,12.0,1.0,1.0,1.0,0.0,86,6.915629492141307E-4,70,1.0,15,0.00441306623074239
n5641,Immigrants--arizona--biography.,2,2,6,12.0,1.0,1.0,1.0,0.0,86,6.915629492141307E-4,70,1.0,15,0.00441306623074239
n5642,Border Crossing--california--anecdotes.,2,2,6,12.0,1.0,1.0,1.0,0.0,86,6.915629492141307E-4,70,1.0,15,0.00441306623074239
n5643,California--emigration And Immigration--anecdotes.,2,2,6,12.0,1.0,1.0,1.0,0.0,86,6.915629492141307E-4,70,1.0,15,0.00441306623074239
n5644,Border Crossing--arizona--anecdotes.,2,2,6,12.0,1.0,1.0,1.0,0.0,86,6.915629492141307E-4,70,1.0,15,0.00441306623074239
n5648,Emigration And Immigration Law--criminal Provisions.,2,2,1,2.0,7.0,0.2780976220275344,0.297895503836097,0.0,2,1.9113154037459455E-4,0,0.0,0,0.014339004309585745
n5653,Student Aid--california.,2,2,2,4.0,8.0,0.2201307707549039,0.23245574557455562,0.0,45,4.3516917006617263E-4,0,1.0,1,0.001939122932722633
n5654,Education And State--california.,2,2,2,4.0,8.0,0.2201307707549039,0.23245574557455562,0.0,45,4.3516917006617263E-4,0,1.0,1,0.001939122932722633
n5656,Mexicans--california--social Conditions.,2,2,1,2.0,8.0,0.2025893508388038,0.21399425656851145,0.0,45,1.8182314036248055E-4,0,0.0,0,0.0015068088255915993
n5660,El Salvador--emigration And Immigration.,3,3,4,8.0,6.0,0.31103023516237405,0.3411941194119388,0.0,0,4.5622279527544126E-4,0,1.0,6,0.06333379753458647
n5667,United States.--congress.,2,2,2,4.0,7.0,0.31251758087201126,0.3441279842269918,0.0,0,2.600060956067455E-4,0,1.0,1,0.06315184077572454
n5698,Illegal Aliens--government Policy--congresses.,2,2,3,6.0,2.0,0.6153846153846154,0.6875,0.0,31,7.283659137544158E-4,25,1.0,3,0.0018448448314118786
n5699,Emigration And Immigration--government Policy--congresses.,2,2,3,6.0,2.0,0.6153846153846154,0.6875,0.0,31,7.283659137544158E-4,25,1.0,3,0.0018448448314118786
n5702,Mexico--drama.,2,2,1,2.0,8.0,0.24058033780857513,0.25740966953838107,0.0,5,2.213634627935228E-4,0,0.0,0,0.0039009962607659703
n5703,Unskilled Labor--united States--drama.,3,3,4,9.0,8.0,0.24073672806067173,0.2587598045518824,1.0,5,6.52247719529461E-4,0,0.6666666666666666,4,0.005909712057764562
n5710,Haitians--dominican Republic.,3,3,6,16.0,8.0,0.21435462087594057,0.23046911834040368,0.0,111,7.337608617549604E-4,0,1.0,15,0.005697351789745739
n5711,Illegal Aliens--dominican Republic.,7,7,8,21.0,8.0,0.21443736730360935,0.23136920834940458,2218.0,111,0.00104411468811849,0,0.5714285714285714,16,0.006592503700801616
n5712,Nationalism--dominican Republic.,2,2,6,12.0,8.0,0.21435462087594057,0.23046911834040368,0.0,111,7.337608617549604E-4,0,1.0,15,0.005697351789745739
n5713,Haiti--emigration And Immigration.,6,6,9,22.0,8.0,0.2144787644787645,0.23181925335390507,3324.0,111,0.0011451878719459774,0,0.5,18,0.007199425006071981
n5714,"National Characteristics, Dominican.",2,2,6,12.0,8.0,0.21435462087594057,0.23046911834040368,0.0,111,7.337608617549604E-4,0,1.0,15,0.005697351789745739
n5715,Citizenship--dominican Republic.,3,3,6,16.0,8.0,0.21435462087594057,0.23046911834040368,0.0,111,7.337608617549604E-4,0,1.0,15,0.005697351789745739
n5746,"Asylum, Right Of--france.",2,2,2,4.0,10.0,0.1636470761525998,0.1721175688997453,0.0,42,3.875965234245946E-4,0,1.0,1,0.0019731436728144458
n5758,Immigrants--france--paris--social Conditions--fiction.,3,3,2,5.0,2.0,0.75,0.8333333333333334,0.0,87,6.802982701437069E-4,69,1.0,1,9.94984438407046E-4
n5768,Dominicans (dominican Republic)--united States.,2,2,4,8.0,7.0,0.30809761508596784,0.33752732416098513,0.0,111,5.10419584414901E-4,0,1.0,6,0.04395485645649531
n5769,Dominican Republic--social Conditions--1961-,2,2,4,8.0,7.0,0.30809761508596784,0.33752732416098513,0.0,111,5.10419584414901E-4,0,1.0,6,0.04395485645649531
n5772,Spouses--fiction.,2,2,5,10.0,8.0,0.23841201716738197,0.26523616647378856,0.0,6,5.911708200611595E-4,0,1.0,10,0.016169374014469457
n5773,Revenge--fiction.,2,2,5,10.0,8.0,0.23841201716738197,0.26523616647378856,0.0,6,5.911708200611595E-4,0,1.0,10,0.01616937401446946
n5774,Teenagers--mexico--fiction.,2,2,5,10.0,8.0,0.23841201716738197,0.26523616647378856,0.0,6,5.911708200611595E-4,0,1.0,10,0.016169374014469457
n5775,Bildungsromans.,2,2,5,10.0,8.0,0.23841201716738197,0.26523616647378856,0.0,6,5.911708200611595E-4,0,1.0,10,0.01616937401446946
n5781,"Foreign Workers, Mexican--united States--fiction.",2,2,1,2.0,9.0,0.1929489406043765,0.20665816581657973,0.0,8,2.218761119749635E-4,0,0.0,0,0.001431276055477415
n5783,Mexican Fiction--21st Century.,2,2,1,2.0,9.0,0.1929489406043765,0.20665816581657973,0.0,8,2.218761119749635E-4,0,0.0,0,0.001431276055477415
n5790,Illegal Aliens--illinois--chicago--social Conditions.,2,2,1,2.0,1.0,1.0,1.0,0.0,88,6.915629492141309E-4,72,0.0,0,4.243364407010856E-4
n5791,Mexicans--illinois--chicago--social Conditions.,2,2,1,2.0,1.0,1.0,1.0,0.0,88,6.915629492141309E-4,72,0.0,0,4.243364407010856E-4
n5799,Strikes And Lockouts--law And Legislation--california.,3,3,1,3.0,7.0,0.2506203473945409,0.26879687968796756,0.0,45,1.9298332147565667E-4,0,0.0,0,0.0069907525975451456
n5824,"Africa, West--emigration And Immigration.",2,2,2,4.0,7.0,0.25921605226318245,0.2729180060863225,0.0,51,3.150177733817898E-4,0,1.0,1,0.004947930551855397
n5827,Women--crimes Against--laos.,3,3,2,5.0,3.0,0.46153846153846156,0.5833333333333334,0.0,89,5.608893476917625E-4,31,1.0,1,0.0010029527272187259
n5828,Children--crimes Against--laos.,3,3,2,5.0,3.0,0.46153846153846156,0.5833333333333334,0.0,89,5.608893476917625E-4,31,1.0,1,0.0010029527272187259
n5837,Illegal Aliens--education--united States--case Studies.,3,3,3,6.0,7.0,0.270316301703163,0.2960888946037449,0.0,116,4.1056985530996256E-4,0,1.0,3,0.02260659399554625
n5848,"War On Terrorism, 2001-2009.",5,5,4,11.0,7.0,0.3148200623406064,0.3484784192704961,0.0,0,3.947301915112507E-4,0,1.0,6,0.0873762443587081
n5878,United States--foreign Relations--latin America.,2,2,2,4.0,7.0,0.3068213200773267,0.3356521366422333,0.0,0,3.272154649044413E-4,0,1.0,1,0.03974365828794182
n5879,Latin America--foreign Relations--united States.,2,2,2,4.0,7.0,0.3068213200773267,0.3356521366422333,0.0,0,3.272154649044413E-4,0,1.0,1,0.03974365828794182
n5892,Women Illegal Aliens--fiction.,3,3,5,10.0,8.0,0.23121748178980228,0.24628927178431986,0.0,6,5.45661849976426E-4,0,1.0,10,0.007016934763612718
n5895,Africans--france--interviews.,2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,90,7.353626516791052E-4,73,1.0,10,0.0033522213874712056
n5896,"Diagne, Mamadou Doudou--interviews.",2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,90,7.353626516791052E-4,73,1.0,10,0.0033522213874712056
n5897,France--emigration And Immigration--government Policy--interviews.,2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,90,7.353626516791052E-4,73,1.0,10,0.0033522213874712056
n5898,Illegal Aliens--france--interviews.,4,4,6,12.0,1.0,1.0,1.0,5.0,90,9.288113375660759E-4,73,0.6666666666666666,10,0.0037477763703813176
n5899,Africans--france--attitudes.,2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,90,7.353626516791052E-4,73,1.0,10,0.0033522213874712056
n5900,France--emigration And Immigration--public Opinion--interviews.,2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,90,7.353626516791052E-4,73,1.0,10,0.0033522213874712056
n5910,"Criminal Justice, Administration Of--social Aspects--united States--case Studies.",4,4,10,26.0,7.0,0.2842886386898669,0.3120076293343607,0.976190476190476,68,8.47230220058622E-4,0,0.8666666666666667,39,0.04927493405479601
n5912,United States--relations--canada.,2,2,1,2.0,1.0,1.0,1.0,0.0,91,6.915629492141309E-4,74,0.0,0,4.243364407010856E-4
n5913,Terrorism--united States.,4,4,5,10.0,7.0,0.2869318181818182,0.31545797436886386,0.0,22,4.615415586456353E-4,0,1.0,10,0.06195120565154508
n5916,Canada--relations--united States.,2,2,1,2.0,1.0,1.0,1.0,0.0,91,6.915629492141309E-4,74,0.0,0,4.243364407010856E-4
n5922,"Oakdale Federal Alien Detention Center (oakdale, La.)",2,2,2,4.0,7.0,0.30741560597675704,0.33655222665123413,0.0,0,2.6254305252797737E-4,0,1.0,1,0.04427139155964564
n5932,France--emigration And Immigration--drama.,3,3,2,4.0,10.0,0.16362297496318115,0.17093209320931926,1110.0000000000002,5,6.257362139004879E-4,0,0.0,0,9.47512992885825E-4
n5940,Comedy Films.,4,4,2,6.0,9.0,0.19556416123921844,0.20774434586315477,0.0,5,3.575780965751605E-4,0,1.0,1,0.002621225561182969
n5947,Africa--emigration And Immigration--drama.,2,2,1,2.0,11.0,0.14063291139240505,0.14521884006582403,0.0,5,3.696732896263641E-4,0,0.0,0,4.728991619820611E-4
n5950,Immigrants--france.,4,4,3,9.0,11.0,0.14106145251396648,0.14912423060487792,0.0,42,5.200149367984924E-4,0,1.0,3,0.0028085770441790337
n5964,Africans--france--fiction.,2,2,1,2.0,1.0,1.0,1.0,0.0,52,6.915629492141309E-4,44,0.0,0,4.243364407010856E-4
n5979,Deutschland,2,2,1,2.0,1.0,1.0,1.0,0.0,92,6.915629492141309E-4,67,0.0,0,4.243364407010856E-4
n5993,Drug Traffic--fiction.,4,4,10,22.0,8.0,0.23871938117748173,0.267636406497791,0.0,6,8.885178953686359E-4,0,1.0,45,0.02779624679527206
n5994,"Reynolds, Ali (fictitious Character)--fiction.",2,2,10,20.0,8.0,0.23871938117748173,0.267636406497791,0.0,6,8.885178953686359E-4,0,1.0,45,0.02779624679527206
n5995,Drug Dealers--fiction.,2,2,10,20.0,8.0,0.23871938117748173,0.267636406497791,0.0,6,8.88517895368636E-4,0,1.0,45,0.02779624679527206
n5996,Police Recruits--fiction.,2,2,10,20.0,8.0,0.23871938117748173,0.267636406497791,0.0,6,8.885178953686359E-4,0,1.0,45,0.02779624679527205
n5997,Prostitutes--crimes Against--fiction.,2,2,10,20.0,8.0,0.23871938117748173,0.267636406497791,0.0,6,8.885178953686358E-4,0,1.0,45,0.02779624679527206
n5998,Attempted Murder--fiction.,2,2,10,20.0,8.0,0.23871938117748173,0.267636406497791,0.0,6,8.885178953686359E-4,0,1.0,45,0.02779624679527205
n6021,Students--civil Rights--united States.,2,2,3,6.0,8.0,0.22599674532139952,0.24168166816681505,0.0,68,4.3837042395317166E-4,0,1.0,3,0.004559943447422992
n6077,Social Movements--france--history--20th Century.,2,2,2,4.0,10.0,0.16369529983792544,0.1724175989027456,0.0,42,4.276790724834352E-4,0,1.0,1,0.0018097568036922987
n6083,Refugees--burma.,3,3,3,6.0,3.0,0.5454545454545454,0.6944444444444445,0.0,89,6.816874615423103E-4,31,1.0,3,0.001642642020041061
n6088,Temporary Employees--government Policy--canada.,3,3,6,17.0,7.0,0.286857733023496,0.304039689683253,0.0,29,6.34724736956898E-4,0,1.0,15,0.01484883734527112
n6089,Employee Rights--canada.,3,3,6,17.0,7.0,0.286857733023496,0.304039689683253,0.0,29,6.34724736956898E-4,0,1.0,15,0.01484883734527112
n6090,Immigrants--employment--canada.,3,3,6,17.0,7.0,0.286857733023496,0.304039689683253,0.0,29,6.34724736956898E-4,0,1.0,15,0.01484883734527112
n6091,Foreign Workers--government Policy--canada.,3,3,6,17.0,7.0,0.286857733023496,0.304039689683253,0.0,29,6.34724736956898E-4,0,1.0,15,0.01484883734527112
n6092,Labor Supply--canada.,3,3,6,17.0,7.0,0.286857733023496,0.304039689683253,0.0,29,6.34724736956898E-4,0,1.0,15,0.014848837345271123
n6107,Emigration And Immigration Law--dominican Republic--criminal Provisions.,2,2,2,4.0,9.0,0.1766295707472178,0.18580072292943373,0.0,111,3.7334258120742174E-4,0,1.0,1,0.00136260465182532
n6108,Human Smuggling--dominican Republic.,2,2,2,4.0,9.0,0.1766295707472178,0.18580072292943373,0.0,111,3.7334258120742174E-4,0,1.0,1,0.00136260465182532
n6132,Social Integration--france.,2,2,1,2.0,11.0,0.14097195787336633,0.14777409559137658,0.0,42,2.4404965413666368E-4,0,0.0,0,0.0010550532432503496
n6190,Foreign Workers--belgium--brussels.,2,2,1,2.0,1.0,1.0,1.0,0.0,55,6.915629492141309E-4,46,0.0,0,4.243364407010856E-4
n6224,Immigrants--mexico.,2,2,4,8.0,7.0,0.2561678579663362,0.27212935579272146,0.0,29,4.574188599695983E-4,0,1.0,6,0.011758029756763842
n6225,"Martínez, Oscar--(oscar Enrique)",2,2,2,4.0,7.0,0.2385656001717844,0.25296601088680154,0.0,29,3.3579954916573916E-4,0,1.0,1,0.004017038871387859
n6226,Central Americans--mexico.,3,3,4,9.0,7.0,0.2561678579663362,0.27212935579272146,0.0,29,4.574188599695983E-4,0,1.0,6,0.011758029756763842
n6229,Fishes--juvenile Fiction.,2,2,2,4.0,9.0,0.194162880111849,0.21142864286428417,0.0,6,3.6833811976303283E-4,0,1.0,1,0.003602427570007663
n6230,House Painters--juvenile Fiction.,2,2,2,4.0,9.0,0.194162880111849,0.21142864286428417,0.0,6,3.6833811976303283E-4,0,1.0,1,0.0036024275700076622
n6271,Mexicans--california--fiction.,2,2,2,4.0,1.0,1.0,1.0,0.0,93,6.915629492141309E-4,75,1.0,1,9.477385976633164E-4
n6272,Agricultural Laborers--california--fiction.,2,2,2,4.0,1.0,1.0,1.0,0.0,93,6.915629492141309E-4,75,1.0,1,9.477385976633164E-4
n6274,Illegal Aliens--california--fiction.,4,4,2,4.0,1.0,1.0,1.0,0.0,93,6.915629492141309E-4,75,1.0,1,9.477385976633164E-4
n6292,Documentary Films--production And Direction.,2,2,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n6301,Male Friendship--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n6306,Migrant Labor--malaysia.,2,2,1,2.0,2.0,0.5714285714285714,0.625,0.0,34,4.534409794324881E-4,28,0.0,0,5.586402122900061E-4
n6309,Deportation--malaysia.,2,2,1,2.0,2.0,0.5714285714285714,0.625,0.0,34,4.534409794324881E-4,28,0.0,0,5.586402122900061E-4
n6331,United States--emigration And Immigration--government Policy--periodicals.,2,2,1,2.0,1.0,1.0,1.0,0.0,94,6.915629492141309E-4,76,0.0,0,4.243364407010856E-4
n6332,Illegal Aliens--rio Grande Valley (colo.-mexico And Tex.)--periodicals.,2,2,1,2.0,1.0,1.0,1.0,0.0,94,6.915629492141309E-4,76,0.0,0,4.243364407010856E-4
n6342,Blacks--france--paris--fiction.,2,2,2,4.0,2.0,0.75,0.8333333333333334,0.0,87,6.802982701437069E-4,69,1.0,1,9.94984438407046E-4
n6357,Immigrants--services For--united States--costs.,3,3,2,5.0,7.0,0.28334608518235144,0.3076571942908565,0.0,22,2.689495800459457E-4,0,1.0,1,0.026916186882734373
n6409,Illegal Aliens--ukraine.,4,4,3,6.0,1.0,1.0,1.0,2.0,99,0.0010144837511511548,77,0.3333333333333333,1,0.0013819464100252323
n6410,Emigration And Immigration Law--ukraine.,3,3,1,2.0,2.0,0.6,0.6666666666666666,0.0,99,3.9117150541795385E-4,77,0.0,0,5.186461259986093E-4
n6412,Wages--united States.,3,3,3,6.0,7.0,0.24832364774251228,0.26783249753546656,4.200000000000001,0,3.734561613426737E-4,0,0.3333333333333333,1,0.01546182546089059
n6415,Man-woman Relationships--fiction.,5,5,1,4.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n6440,"Prisoners, Foreign--texas--austin.",2,2,4,8.0,1.0,1.0,1.0,0.0,95,6.915629492141306E-4,78,1.0,6,0.0023624111186899086
n6441,"Illegal Aliens--legal Status, Laws, Etc.--texas--austin.",2,2,4,8.0,1.0,1.0,1.0,0.0,95,6.915629492141306E-4,78,1.0,6,0.0023624111186899086
n6442,Mexicans--texas--austin.,2,2,4,8.0,1.0,1.0,1.0,0.0,95,6.915629492141306E-4,78,1.0,6,0.0023624111186899086
n6443,Women Illegal Aliens--texas--austin.,2,2,4,8.0,1.0,1.0,1.0,0.0,95,6.915629492141306E-4,78,1.0,6,0.0023624111186899086
n6444,Trials (murder)--texas--austin.,2,2,4,8.0,1.0,1.0,1.0,0.0,95,6.915629492141306E-4,78,1.0,6,0.0023624111186899086
n6460,Mexicans--california--san Diego County.,2,2,3,6.0,2.0,0.8,0.875,0.0,96,7.210491516349635E-4,16,1.0,3,0.0016373297251162451
n6461,San Miguel Tlacotepec (mexico)--emigration And Immigration.,2,2,3,6.0,2.0,0.8,0.875,0.0,96,7.210491516349635E-4,16,1.0,3,0.0016373297251162451
n6462,San Diego County (calif.)--emigration And Immigration.,3,3,3,7.0,2.0,0.8,0.875,0.0,96,7.210491516349635E-4,16,1.0,3,0.0016373297251162451
n6518,Immigrants--italy.,3,3,2,5.0,8.0,0.21390065460146324,0.22418884745617126,0.0,51,3.5417895757794513E-4,0,1.0,1,0.0018635942578730915
n6570,South Africa--emigration And Immigration--government Policy.,3,3,2,5.0,2.0,0.75,0.8333333333333334,0.0,71,5.66493054145242E-4,54,1.0,1,0.0010475326941394908
n6572,South Africa--emigration And Immigration.,6,6,3,10.0,1.0,1.0,1.0,0.5,71,8.166328442830191E-4,54,0.6666666666666666,2,0.0014817451956587863
n6580,Australia.--parliament.--senate.--migration Legislation Amendment Bill (no 2) 1994.,2,2,2,4.0,8.0,0.19903260480114654,0.21044104410440764,0.0,49,3.6049027248593154E-4,0,1.0,1,0.0020374573549789654
n6581,Emigration And Immigration Law--australia.,5,5,3,9.0,8.0,0.19906826733560293,0.21089108910890803,0.5,49,5.196679157410864E-4,0,0.6666666666666666,2,0.002513721279507572
n6588,Foreign Workers--government Policy--european Union Countries.,2,2,2,4.0,9.0,0.1891385767790262,0.19856985698569554,0.0,15,2.883115551594697E-4,0,1.0,1,0.0025898378048909406
n6622,Illegal Aliens--russia (federation),9,9,2,5.0,1.0,1.0,1.0,1.0,97,0.0010090589089229872,79,0.0,0,8.534290079273976E-4
n6624,Emigration And Immigration Law--russia (federation)--criminal Provisions.,4,4,1,2.0,2.0,0.6666666666666666,0.75,0.0,97,5.328149693597023E-4,79,0.0,0,4.6893595592854305E-4
n6626,Russia (federation)--emigration And Immigration.,4,4,1,3.0,2.0,0.6666666666666666,0.75,0.0,97,5.328149693597023E-4,79,0.0,0,4.6893595592854305E-4
n6700,Smuggling--fiction.,5,5,2,7.0,8.0,0.23810544363480496,0.26343598645578675,0.0,6,2.8063138128905316E-4,0,1.0,1,0.012024776043633986
n6701,Mexico--fiction.,5,5,7,18.0,8.0,0.23836086676678825,0.265686211478289,2.5,6,7.886437016994869E-4,0,0.7619047619047619,16,0.017578093261373988
n6729,Burma--politics And Government--1988-,2,2,3,6.0,3.0,0.5454545454545454,0.6944444444444445,0.0,89,6.816874615423103E-4,31,1.0,3,0.001642642020041061
n6732,Palestinian Arabs--social Conditions--21st Century.,2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,98,6.414198364520741E-4,3,1.0,10,0.003561278465498861
n6733,Bus Travel--israel.,3,3,6,15.0,1.0,1.0,1.0,0.5,98,7.56430626834886E-4,3,0.8666666666666667,13,0.004125650803751966
n6734,Palestinian Arabs--employment--israel.,3,3,6,15.0,1.0,1.0,1.0,0.5,98,7.56430626834886E-4,3,0.8666666666666667,13,0.004125650803751966
n6735,"Amiry, Suad--travel.",2,2,5,10.0,2.0,0.8571428571428571,0.9166666666666666,0.0,98,6.414198364520741E-4,3,1.0,10,0.003561278465498861
n6736,Arab-israeli Conflict--1993-,4,4,6,15.0,1.0,1.0,1.0,0.5,98,7.564306268348859E-4,3,0.8666666666666667,13,0.004125650803751966
n6737,"Foreign Workers, Arab--israel.",3,3,6,15.0,1.0,1.0,1.0,0.5,98,7.564306268348859E-4,3,0.8666666666666667,13,0.004125650803751966
n6767,United States--emigration And Immigration--government Policy--history.,3,3,4,8.0,7.0,0.26227573182247405,0.2787450173588781,0.0,59,4.847392264344534E-4,0,1.0,6,0.010440252587818912
n6768,"Women Immigrants--legal Status, Laws, Etc.--united States.",2,2,4,8.0,7.0,0.26227573182247405,0.2787450173588781,0.0,59,4.8473922643445347E-4,0,1.0,6,0.010440252587818912
n6769,Deportation--united States--history.,2,2,4,8.0,7.0,0.26227573182247405,0.2787450173588781,0.0,59,4.847392264344534E-4,0,1.0,6,0.010440252587818912
n6801,United States--emigration And Immigration--religious Aspects--christianity.,6,6,3,10.0,7.0,0.3069908814589666,0.3362521966482339,1110.0,0,5.577868549333126E-4,0,0.3333333333333333,1,0.04021047461183879
n6812,Prostitution--prevention--international Cooperation.,2,2,1,2.0,8.0,0.2177577420619365,0.2274098838455253,0.0,2,2.4070836486986255E-4,0,0.0,0,0.001043473120275415
n6821,Human Smuggling--ukraine.,2,2,2,4.0,2.0,0.75,0.8333333333333334,0.0,99,6.802982701437069E-4,77,1.0,1,9.94984438407046E-4
n6822,Human Trafficking--ukraine.,2,2,2,4.0,2.0,0.75,0.8333333333333334,0.0,99,6.802982701437069E-4,77,1.0,1,9.94984438407046E-4
n6824,Africans--europe--economic Conditions.,2,2,2,4.0,7.0,0.25801207617278216,0.2708928035660704,0.0,51,3.7086271879936157E-4,0,1.0,1,0.004501089355244232
n6825,Africans--europe--social Conditions.,2,2,2,4.0,7.0,0.25801207617278216,0.2708928035660704,0.0,51,3.7086271879936157E-4,0,1.0,1,0.004501089355244232
n6859,Unaccompanied Immigrant Children--central America.,2,2,3,6.0,7.0,0.3069908814589666,0.3362521966482339,0.0,0,3.823369885378769E-4,0,1.0,3,0.0430580008568392
n6877,Alien Detention Centers--texas.,2,2,1,2.0,7.0,0.28205128205128205,0.3072500107153559,0.0,22,1.7987200826632092E-4,0,0.0,0,0.026273115643517815
n6940,Dominicans (dominican Republic)--new York (state)--new York--drama.,2,2,2,4.0,9.0,0.19484391441599438,0.20540411183975252,0.0,5,4.1453698027410133E-4,0,1.0,1,0.001562993473336502
n6941,Emigration And Immigration Law--united States--drama.,2,2,2,4.0,9.0,0.19484391441599438,0.20540411183975252,0.0,5,4.1453698027410133E-4,0,1.0,1,0.001562993473336502
n6997,Vigilantes--mexican-american Border Region.,6,6,6,15.0,7.0,0.30972957903540566,0.34157772920148916,447.3053260072919,22,6.031418187695508E-4,0,0.6,9,0.05869920759626894
n7040,Detention Of Persons--netherlands.,2,2,1,2.0,1.0,1.0,1.0,0.0,74,6.915629492141309E-4,56,0.0,0,4.243364407010856E-4
n7065,Ethnicity--costa Rica.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7066,Discrimination--costa Rica.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7067,Illegal Aliens--costa Rica--public Opinion.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7068,Nationalism--costa Rica.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7069,Costa Rica--ethnic Relations.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7070,Public Opinion--costa Rica.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7071,Identity (psychology)--costa Rica.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7072,Nicaraguans--costa Rica--public Opinion.,2,2,7,14.0,1.0,1.0,1.0,0.0,100,6.915629492141305E-4,80,1.0,21,0.005743894524779672
n7086,Immigrants--new York (state),3,3,1,2.0,1.0,1.0,1.0,0.0,101,6.915629492141309E-4,81,0.0,0,4.243364407010856E-4
n7087,Illegal Aliens--new York (state),4,4,1,2.0,1.0,1.0,1.0,0.0,101,6.915629492141309E-4,81,0.0,0,4.243364407010856E-4
n7110,Japan--race Relations.,2,2,2,4.0,2.0,0.5714285714285714,0.625,0.0,25,5.768624130695434E-4,21,1.0,1,0.001244331586097607
n7116,"Illegal Aliens--europe, Central.",2,2,1,2.0,1.0,1.0,1.0,0.0,102,6.915629492141309E-4,82,0.0,0,4.243364407010856E-4
