node,title,subject
3303,The Agricultural Job Opportunity Benefits and Security Act of 1999 hearing before the Subcommittee on Immigration of the Committee on the Judiciary United States Senate One Hundred Sixth Congress second session May 4 2000,agricultur|labor|foreign|govern|polici|unit|state|migrant|agricultur|labor|legal|status|law|unit|state|agricultur|law|legisl|unit|state|illeg|alien|unit|state|season|labor|unit|state
4685,The alien invasion the origins of the Aliens Act of 1905,great|britain|emigr|immigr|histori|jew|great|britain|histori
2949,The alien sonata a new angle on immigration,illeg|alien|unit|state|fiction
4755,The ambivalence of justice illegal Chinese immigration since 1965,chines|unit|state|unit|state|emigr|immigr|china|emigr|immigr|illeg|alien|unit|state
438,The amnesty aftermath current policy issues stemming from the legalization program of the 1986 Immigration Reform and Control Act a report to the Department of Labor,unit|state|immigr|reform|control|act|1986|emigr|immigr|law|econom|aspect|unit|state|illeg|alien|employ|unit|state|labor|market|unit|state
399,The application of conventional military deterrence theory to maritime law enforcement interdiction,unit|state|coast|guard|oper|readi|unit|state|coast|guard|shore|patrol|deterr|strategi|maritim|law|unit|state|coast|defens|unit|state|drug|control|unit|state|illeg|alien|unit|state
280,The apprehension and deportation of illegal aliens in the United States a time series analysis,illeg|alien|unit|state|unit|state|emigr|immigr
1811,The area of freedom security and justice in the enlarged Europe,intern|secur|european|union|countri|illeg|alien|european|union|countri|illeg|alien|europ|eastern|organ|crime|european|union|countri|organ|crime|europ|eastern|crime|prevent|european|union|countri|european|union|countri|emigr|immigr|european|union|electron|book
4909,The Ayuda legalization manual for the second stage obtaining permanent resident status under the Immigration reform and control act,emigr|immigr|law|unit|state|domicil|unit|state
2634,The bad circle,countri|home|fiction|illeg|alien|fiction|essex|england|fiction|larg|type|book
5667,The Baltic route the trafficking of migrants through Lithuania,human|smuggl|lithuania|illeg|alien|europ|western|develop|countri|emigr|immigr|europ|western|emigr|immigr
282,The beast riding the rails and dodging narcos on the migrant trail,illeg|alien|mexico|central|american|mexico|immigr|mexico|mexico|emigr|immigr|social|aspect|central|america|emigr|immigr|social|aspect
1481,The bitter sea Morphing and other stories,chines|fiction|canada|chines|unit|state|fiction|immigr|fiction|illeg|alien|fiction|china|fiction|psycholog|fiction|domest|fiction
5767,The block captains daughter,illeg|alien|unit|state
4645,The Border crossed us,univers|massachusett|amherst|campus|exhibit|instal|art|massachusett|amherst|exhibit|tohono|o'odham|indian|legal|status|law|unit|state|tohono|o'odham|indian|mexican|american|border|region|social|life|custom|tohono|o'odham|indian|travel|mexican|american|border|region|border|cross|mexican|american|border|region|illeg|alien|legal|status|law|unit|state|illeg|alien|unit|state
4558,The border exploring the US-Mexican divide,mexican|american|border|region|descript|travel|danelo|david|j|travel|mexican|american|border|region|mexican|american|border|region|histori|mexican|american|border|region|social|condit|mexican|american|border|region|econom|condit|border|patrol|mexican|american|border|region|illeg|alien|mexican|american|border|region|drug|traffic|mexican|american|border|region|smuggl|mexican|american|border|region|borderland|unit|state|borderland|mexico
2830,The border game fences and happy meals,illeg|alien|mexican|american|border|region|econometr|model|border|patrol|econometr|model
2342,The Border Improvement and Immigration Act of 1998 report together with additional views to accompany S 1360,automat|control|emigr|immigr|law|unit|state|illeg|alien|unit|state|law|enforc|unit|state
4233,The border next door New York migraciones,immigr|new|york|state|hispan|american|new|york|state|illeg|alien|new|york|state
3041,The Border Patrol,illeg|alien|unit|state|fiction|vigilant|fiction|biolog|warfar|fiction|biolog|weapon|fiction
4111,The border patrol and news media coverage of undocumented Mexican immigration during the 1970s a quantitative content analysis in the sociology of knowledge,mexican|american|mass|media|american|newspap|illeg|alien|unit|state
5594,The border project border dwellers offer border perspectives,mexican|american|border|region|exhibit|high|school|student|mexican|american|border|region|attitud|illeg|alien|unit|state|public|opinion|exhibit
914,The border security challenge recent developments and legislative proposals hearing before the Subcommittee on Border Maritime and Global Counterterrrorism of the Committee on Homeland Security House of Representatives One Hundred Tenth Congress second session May 22 2008,border|secur|unit|state|illeg|alien|prevent|govern|polici|unit|state|custom|border|protect|manag
2705,The border-crossing North Koreans current situations and future prospects,korea|north|emigr|immigr|illeg|alien|china
6591,The boxer,global|global|econom|aspect|global|social|aspect|illeg|alien|unit|state|social|condit|illeg|alien|unit|state|econom|condit|foreign|worker|unit|state|social|condit|foreign|worker|unit|state|econom|condit|immigr|unit|state|social|condit|immigr|unit|state|econom|condit|mexican|unit|state|social|condit|mexican|unit|state|econom|condit|unit|state|emigr|immigr|mexican|american|border|region
1037,The boys from little Mexico a season chasing the American dream,soccer|oregon|woodburn|woodburn|high|school|woodburn|school|sport|oregon|woodburn|soccer|social|aspect|oregon|woodburn|soccer|player|mexico|illeg|alien|oregon
1743,The Bracero a novel,foreign|worker|mexican|unit|state|fiction|illeg|alien|unit|state|fiction|agricultur|labor|fiction|migrant|agricultur|labor|unit|state|fiction|mexican|fiction
2526,The Canadian experience with amnesty for aliens what the United States can learn,illeg|alien|canada|amnesti|canada|canada|emigr|immigr
2708,The census undercount the underground economy and undocumented migration the case of Dominicans in Santurce Puerto Rico final report for Joint Statistical Agreement 90-09,dominican|dominican|republ|puerto|rico|santurc|census|1990|puerto|rican|census|1990|illeg|alien|puerto|rico|santurc|census|1990|census|undercount|unit|state
1916,The challenge of aligning programs personnel and resources to achieve border security hearing before the Committee on Homeland Security House of Representatives One Hundred Tenth Congress second session July 17 2008,border|secur|unit|state|manag|port|entri|secur|measur|unit|state|illeg|alien|govern|polici|unit|state|immigr|enforc|unit|state|unit|state|depart|homeland|secur|manag
90,The challenges to responding to human smuggling in Canada practitioners reflect on the 1999 boat arrivals in British Columbia,refuge|british|columbia|refuge|china|human|smuggl|british|columbia|human|smuggl|china|illeg|alien|british|columbia
2126,The changing boundaries of law enforcement state and local law enforcement illegal immigration and transnational crime control final report,illeg|alien|unit|state|emigr|immigr|law|unit|state|unit|state|emigr|immigr|alien|unit|state|alien|crimin|unit|state|law|enforc|unit|state
5542,The characteristics and role of illegal aliens in the US labor market an exploratory study,foreign|worker|unit|state|illeg|alien|employ|unit|state
3653,The Chicanoillegal-alien civil liberties interface,illeg|alien|unit|state|mexican|american|civil|right
1352,The chicken hanger a novel,illeg|alien|fiction|prejudic|fiction|mexican|american|border|region|fiction
4018,The Chinese takeout,illeg|alien|fiction|west|countri|england|fiction|detect|mysteri|stori
3635,The church a vision of hope,st|gabriel|church|brooklyn|new|york|ny|flatbush|new|york|ny|social|condit|west|indian|new|york|state|new|york|illeg|alien|new|york|state|new|york
2216,The Coalition advocate a newsletter of the RefugeeImmigrant Rights Coalition of the Rio Grande Valley,unit|state|emigr|immigr|govern|polici|period|illeg|alien|rio|grand|valley|colo|mexico|tex|period|refuge|rio|grand|valley|colo|mexico|tex|period
5368,The college financial aid guide for AB540 undocumented immigrant students,illeg|alien|educ|california|student|aid|california|educ|state|california
3968,The constitutionality of a state statute prohibiting employers from hiring illegal aliens and practical suggestions on drafting such a law,illeg|alien|new|york|state
472,The constitutionality of Arizona SB1070 and other state immigration laws,arizona|support|law|enforc|safe|neighborhood|act|emigr|immigr|law|arizona|illeg|alien|arizona|emigr|immigr|law|unit|state|state|illeg|alien|unit|state
2107,The container,human|smuggl|drama|illeg|alien|great|britain|drama
166,The container a play,human|smuggl|drama|illeg|alien|great|britain|drama
5967,The context and risk of organised illegal immigration to New Zealand an exploration in policy relevant research,illeg|alien|new|zealand|new|zealand|emigr|immigr|govern|polici
4216,The contributions of the unwanted,illeg|alien|educ|higher|unit|state|unit|state|emigr|immigr|econom|aspect
4266,The Coriolis effect,women|illeg|alien|unit|state|fiction|haitian|unit|state|fiction|rape|victim|unit|state|fiction|american|fiction|21st|centuri
5633,The cost of survival the trafficking of refugees to the UK,refuge|great|britain|illeg|alien|great|britain|smuggl|great|britain|great|britain|emigr|immigr|asylum|right|great|britain
634,The costs of immigration executive summary,unit|state|emigr|immigr|cost|immigr|servic|unit|state|cost|illeg|alien|servic|unit|state|cost|alien|taxat|unit|state
2260,The coyotes bicycle the untold story of 7000 bicycles and the rise of a borderland empire,human|smuggl|mexican|american|border|region|illeg|alien|mexican|american|border|region|bicycl|mexican|american|border|region|unit|state|emigr|immigr|govern|polici|mexico|emigr|immigr|govern|polici
5049,The coyotes bicycle the untold story of seven thousand bicycles and the rise of a borderland empire,human|smuggl|mexican|american|border|region|illeg|alien|mexican|american|border|region|bicycl|mexican|american|border|region|unit|state|emigr|immigr|govern|polici|mexico|emigr|immigr|govern|polici
3301,The criminal alien,crimin|california|illeg|alien|california|immigr|california
3853,The criminalization of immigration contexts and consequences,illeg|alien|polit|aspect|unit|state|immigr|enforc|polit|aspect|unit|state|unit|state|emigr|immigr|govern|polici|right|wing|extremist|unit|state|illeg|alien|unit|state|immigr|enforc|unit|state
5512,The Criminalization of immigration contexts and consequences,illeg|alien|unit|state|immigr|enforc|unit|state|unit|state|emigr|immigr|govern|polici
507,The criminalization of immigration the post 911 moral panic,unit|state|emigr|immigr|govern|polici|immigr|enforc|unit|state|illeg|alien|unit|state|war|terror|2001-2009
4061,The Criminalization of Immigration the Post 911 Moral Panic,immigr|enforc|unit|state|illeg|alien|unit|state|war|terror|2001-2009|unit|state|emigr|immigr|govern|polici
5791,The criminalization of irregular immigration law and practice in Italy,emigr|immigr|law|itali|crimin|provis|illeg|alien|itali|crimin|provis
1464,The Cuban prospect a novel,basebal|scout|fiction|basebal|player|fiction|illeg|alien|fiction|cuba|fiction|basebal|stori
3986,The current policy debate on illegal immigration,illeg|alien|unit|state|emigr|immigr|emigr|immigr|unit|state|govern|polici
1628,The dangerous divide peril and promise on the US-Mexico border,mexican|american|border|region|border|secur|mexican|american|border|region|illeg|alien|unit|state|crime|mexican|american|border|region|unit|state|emigr|immigr|govern|polici|mexico|emigr|immigr|govern|polici
6124,The demographic impacts of repealing birthright citizenship,unit|state|constitut|14th|amend|citizenship|govern|polici|unit|state|illeg|alien|govern|polici|unit|state|children|immigr|legal|status|law|unit|state|illeg|alien|legal|status|law|unit|state
182,The deportation abyss it aint over til the alien wins,deport|govern|polici|unit|state|alien|govern|polici|unit|state|illeg|alien|govern|polici|unit|state
3504,The deterrence doctrine and US illegal migration policy a study in futility,emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr
396,The devils hawk,ornithologist|fiction|wildlif|artist|fiction|illeg|alien|fiction|smuggl|fiction|mexican|american|border|region|fiction
5256,The devils highway,human|smuggl|mexican|american|border|region|illeg|alien|crime|mexican|american|border|region|unit|state|emigr|immigr|social|aspect|mexico|emigr|immigr|social|aspect|mexican|american|border|region|social|condit
397,The devils highway a true story,illeg|alien|crime|mexican|american|border|region|human|smuggl|mexican|american|border|region|mexico|emigr|immigr|social|aspect|unit|state|emigr|immigr|social|aspect|mexican|american|border|region|social|condit|creativ|nonfict
256,The dilemmas of undocumented immigration a research note on the Simpson-Mazzoli vote,emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici
3865,The disposable Mexican Operation Wetback 1954 the deportation of undocumented workers in California and Texas,illeg|alien|texa|deport|illeg|alien|california|deport|illeg|alien|texa|illeg|alien|california|immigr|texa|immigr|california
4120,The distribution of undocumented pupils in Texas public schools a first look,illeg|alien|educ|texa|statist|public|school|texa|statist|mexican|educ|texa|statist
3490,The DREAM Act is it just a dream Latino challenges in public policy,immigr|children|unit|state|social|condit|illeg|alien|unit|state|hispan|american|polit|govern
86,The DREAMers how the undocumented youth movement transformed the immigrant rights debate,immigr|youth|polit|activ|unit|state|illeg|alien|polit|activ|unit|state|immigr|youth|civil|right|unit|state|immigr|civil|right|unit|state|youth|protest|movement|unit|state
3477,The Eastern Aegean route Joint Operations Poseidon Saturn,human|traffick|european|union|countri|prevent|human|traffick|european|union|countri|prevent|intern|cooper|illeg|alien|european|union|countri|border|secur|greec
2929,The economic impact of immigration on Green Bay,green|bay|wis|emigr|immigr|econom|aspect|immigr|govern|polici|wisconsin|green|bay|immigr|econom|aspect|wisconsin|green|bay|illeg|alien|govern|polici|wisconsin|green|bay
761,The economic impact of undocumented workers in Minnesota,foreign|worker|econom|aspect|minnesota|illeg|alien|minnesota|minnesota|econom|condit
1152,The economic logic of illegal immigration,illeg|alien|econom|aspect|unit|state|foreign|worker|econom|aspect|unit|state|unit|state|emigr|immigr|econom|aspect|unit|state|emigr|immigr|govern|polici|illeg|alien|unit|state|foreign|worker|unit|state
1374,The economic social and cultural rights of migrants in an irregular situation,illeg|alien|social|right|basic|need|human|right|foreign|worker
1331,The economics of illegal immigration,emigr|immigr|econom|aspect|illeg|alien|econom|aspect|foreign|worker
1854,The economics of undocumented immigration Mexican participation in the US labor market,foreign|worker|mexican|unit|state|illeg|alien|unit|state|mexican|employ|unit|state
615,The Effect of employer sanctions on the flow of undocumented immigrants to the United States,illeg|alien|govern|polici|unit|state|illeg|alien|unit|state|foreign|worker|suppli|demand|unit|state|immigr|clandestin|politiqu|gouvernemental|état|uni|immigr|clandestin|travailleur|étrang|offr|et|demand|état|uni|unit|state|emigración|e|inmigración
3808,The effect of illegal aliens on unemployment in the United States,foreign|worker|mexican|unit|state|illeg|alien|employ|unit|state|unemploy|unit|state|unit|state|emigr|immigr|govern|polici
3082,The effect of in-state resident tuition policies on the college enrollment of undocumented Latino students in Texas and the United States,tuition|law|legisl|texa|tuition|law|legisl|unit|state|illeg|alien|educ|higher|law|legisl|texa|illeg|alien|educ|higher|law|legisl|unit|state|colleg|attend|texa|colleg|attend|unit|state|hispan|american|student|educ|texa|hispan|american|student|educ|unit|state
3945,The effect of increased illegal Mexican migration upon the organization and operations of the United States Immigration Border Patrol Southwest Region,border|patrol|histori|unit|state|immigr|natur|servic|histori|foreign|worker|mexican|unit|state|illeg|alien|unit|state|mexican|unit|state|mexican|emigr|immigr
5651,The effects of immigration and refugee politics on African in the United States from the civil rights movement to the war of terrorism,african|legal|status|law|unit|state|illeg|alien|unit|state|refuge|unit|state|deport|unit|state
3715,The effects of proposed legislation prohibiting the employment of illegal aliens on small business hearings before the Select Committee on Small Business United States Senate Ninety-fourth Congress second session on the effects of proposed legislation prohibiting the employment of illegal aliens on small business September 22 and 23 1976,illeg|alien|unit|state|foreign|worker|legal|status|law|unit|state|small|busi|law|legisl|unit|state
245,The Effects of receiving country policies on migration flows,illeg|alien|unit|state|unit|state|emigr|immigr|econom|aspect|mexico|emigr|immigr|econom|aspect|central|america|emigr|immigr|econom|aspect|caribbean|area|emigr|immigr|econom|aspect
727,The effects of threat and hopelessness on aggressive sacrificial behavior an online survey experiment in the United States,despair|illeg|alien
3761,The Eisenhower administration and Operation Wetback 1953-56 a case study of the development of a federal policy to control illegal migration,illeg|alien|unit|state|foreign|worker|mexican|unit|state|unit|state|polit|govern|1953-1961
2061,The emerald underground,irish|unit|state|fiction|young|men|fiction|illeg|alien|fiction
2457,The employers guide to hiring requirements sanctions under the Immigration Reform Control Act of 1986,right|labor|law|legisl|unit|state|illeg|alien|employ|unit|state|emigr|immigr|law|unit|state|foreign|worker|law|legisl|unit|state
5901,The enforcers,law|enforc|unit|state|unit|state|bureau|alcohol|tobacco|firearm|unit|state|drug|enforc|administr|border|patrol|texa|ranger|histori|alcohol|law|legisl|unit|state|tobacco|law|legisl|unit|state|firearm|law|legisl|unit|state|waco|branch|davidian|disast|tex|1993|drug|traffic|unit|state|drug|control|unit|state|illeg|alien|unit|state|documentari|televis|program
748,The ethics of immigration,unit|state|emigr|immigr|govern|polici|illeg|alien|govern|polici|unit|state|emigr|immigr|moral|ethic|aspect
218,The EU border management strategy FRONTEX and the challenges of irregular immigration in the Canary Islands,illeg|alien|spain|boundari|european|union|countri|emigr|immigr|spain|emigr|immigr|canari|island|emigr|immigr|spain|boundari
777,The EU migration and the politics of administrative detention,illeg|alien|govern|polici|european|union|countri|alien|detent|center|european|union|countri|detent|person|european|union|countri|european|union|countri|emigr|immigr|govern|polici
6054,The European Court of Human Rights and the rights of migrants affected by deportation policies procedures and jurisprudence,european|court|human|right|illeg|alien|civil|right|europ|emigr|immigr|law|europ|minor|legal|status|law|europ|intern|law|human|right|europ|europ|emigr|immigr
2886,The European Union and internal security guardian of the people,intern|secur|european|union|countri|illeg|alien|european|union|countri|crime|prevent|european|union|countri|european|union|countri|emigr|immigr|crime|prevent|european|union|countri|european|union|countri|emigr|immigr|illeg|alien|european|union|countri|intern|secur|european|union|countri
5785,The experience of undocumented immigrant children in the child welfare system,child|welfar|unit|state|illeg|alien|unit|state|children|illeg|alien|unit|state|emigr|immigr|law|unit|state|social|servic
5903,The face at the window,immigr|fiction
819,The failure of IRCA to achieve its goals legalization policy process and minority participation,unit|state|immigr|reform|control|act|1986|emigr|immigr|law|unit|state|illeg|alien|arizona|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici
229,The federal governments border safety enhancement project the proposed Otay Mesa ditch informational hearing,border|safeti|enhanc|project|illeg|alien|california|drug|traffic|california|san|diego|counti|unit|state|boundari|mexico|mexico|boundari|unit|state
249,The federal governments telephone employment verification system and California State Assembly Bill 507,foreign|worker|california|employe|select|california|foreign|worker|certif|unit|state|foreign|worker|certif|california|illeg|alien|california|identif|discrimin|employ|california|alien|california
3568,The federal governments telephone employment verification system and California State Assembly Bill 507 report of the hearing Friday December 8 1995 at Los Angeles California,illeg|alien|california|identif|foreign|worker|certif|california|emigr|immigr|law|unit|state
1718,The fifth sun a novel,women|immigr|fiction|mother|child|fiction|women|household|employe|fiction|illeg|alien|fiction|marri|women|fiction|deport|fiction|new|orlean|la|fiction|mexico|fiction|psycholog|fiction|domest|fiction
2863,The financial impact of providing health care services to undocumented immigrants in San Diego County,medic|care|cost|california|san|diego|counti|illeg|alien|medic|care|california|san|diego|counti
69,The first victim,boldt|lou|fictiti|charact|fiction|matthew|daphn|fictiti|charact|fiction|women|televis|journalist|washington|state|seattl|fiction|illeg|alien|washington|state|seattl|fiction|seattl|wash|fiction|audiobook|polic|washington|state|seattl|fiction|women|televis|journalist|fiction|illeg|alien|fiction|polic|fiction|larg|type|book|seattl|wash|murder|fiction|talk|book
5146,The first victim Book 6,boldt|lou|fictiti|charact|fiction|matthew|daphn|fictiti|charact|fiction|women|televis|journalist|washington|state|seattl|fiction|illeg|alien|washington|state|seattl|fiction|seattl|wash|fiction
1101,The fiscal costs of the presidents executive actions on immigration joint hearing before the Subcommittee on National Security and the Subcommittee on Health Care Benefits and Administrative Rules of the Committee on Oversight and Government Reform House of Representatives One Hundred Fourteenth Congress first session March 17 2015,unit|state|emigr|immigr|econom|aspect|immigr|enforc|econom|aspect|unit|state|illeg|alien|govern|polici|unit|state
2577,The focus factor,illeg|alien|fiction|oklahoma|fiction
830,The Foreigner,illeg|alien|fiction|bengali|fiction|translat|english
466,The founders on citizenship and immigration principles and challenges in America,unit|state|emigr|immigr|govern|polici|illeg|alien|unit|state|citizenship|unit|state
4863,The fourth amendment rights of nonresident aliens report,alien|unit|state|illeg|alien|unit|state|search|seizur|unit|state
2586,The freedom files season two,american|civil|liberti|union|civil|right|unit|state|civil|right|unit|state|state|suffrag|unit|state|sex|marriag|law|legisl|unit|state|gay|adopt|gay|coupl|unit|state|sex|marriag|unit|state|privaci|right|unit|state|fals|imprison|unit|state|prison|civil|right|unit|state|illeg|alien|unit|state|capit|punish|unit|state|sex|instruct|teenag|unit|state|school|unit|state|educ|state|unit|state
960,The frog and the scorpion,fiddler|fictiti|charact|fiction|fiora|fictiti|charact|fiction|privat|investig|california|fiction|illeg|alien|fiction|jewish|arab|relat|fiction|california|fiction
4858,The frog and the scorpion a Fiddler and Fiora mystery,fiddler|fictiti|charact|fiction|fiora|fictiti|charact|fiction|privat|investig|california|fiction|illeg|alien|fiction|jewish|arab|relat|fiction|california|fiction
5716,The frog and the scorpion a Fiddler novel,fiddler|fictiti|charact|fiction|fiora|fictiti|charact|fiction|privat|investig|california|fiction|illeg|alien|fiction|jewish|arab|relat|fiction|california|fiction|larg|type|book
2827,The future of Mexican immigrants in California a new perspective for public policy,foreign|worker|mexican|california|illeg|alien|california|mexican|california|california|emigr|immigr|econom|aspect|california|emigr|immigr|social|aspect
289,The GAO report on employer sanctions and discrimination hearings before the Committee on the Judiciary United States Senate One Hundred First Congress second session on the implementation of the Immigration Reform and Control Act of 1986 March 30 and April 20 1990,discrimin|employ|law|legisl|unit|state|illeg|alien|employ|unit|state|foreign|worker|unit|state|sanction|administr|unit|state|emigr|immigr|law|unit|state
6433,The gatekeeper,border|patrol|drama|border|patrol|mexican|american|border|region|drama|human|smuggl|mexican|american|border|region|drama|illeg|alien|crime|mexican|american|border|region|drama|mexican|american|border|region|social|condit|drama|vigilant|drama|thriller|motion|pictur|televis
5327,The golden door illegal immigration terrorism and the underground economy with a focus on the counterfeit goods trade and analysis of the 2000 census,illeg|alien|servic|unit|state|cost|terror|unit|state|inform|sector|econom|unit|state|product|counterfeit|econom|aspect|immigr|new|york|state
4672,The gringos guide to immigration reform for employers,emigr|immigr|law|unit|state|hispan|american|employ|unit|state|illeg|alien|unit|state
5199,The guardians a novel,illeg|alien|fiction|human|smuggl|fiction|mexican|american|fiction|mexican|american|border|region|fiction
6250,The Guardians a novel,illeg|alien|fiction|human|smuggl|fiction|mexican|american|fiction|mexican|american|border|region|fiction
3183,The Haitian problem,illeg|alien|bahama|haitian|bahama|bahama|emigr|immigr|haiti|emigr|immigr
2008,The Haitian problem illegal migration to the Bahamas,bahama|emigr|immigr|haiti|emigr|immigr|illeg|alien|bahama|haitian|bahama
2861,The hammer and the anvil the need for a comprehensive southern border security strategy,border|secur|mexican|american|border|region|illeg|alien|mexican|american|border|region|immigr|mexican|american|border|region
247,The hand that feeds,servic|industri|worker|unit|state|econom|condit|illeg|alien|employ|unit|state|immigr|econom|condit|fast|food|restaur|law|legisl|unit|state|immigr|employ|social|condit
430,The Hands that feed us undocumented farmworkers in Florida,migrant|agricultur|labor|florida|illeg|alien|florida|unit|state|emigr|immigr|govern|polici
1015,The health care status of legalization applicants at the Escondido Community Clinic,illeg|alien|health|hygien|california|san|diego|counti|illeg|alien|medic|care|california|san|diego|counti|escondido|commun|clinic
1212,The high cost of cheap labor illegal immigration and the federal budget,immigr|unit|state|econom|condit|illeg|alien|unit|state|econom|condit|unit|state|emigr|immigr|econom|aspect|unit|state|emigr|immigr|govern|polici
2355,The history of the future = La historia del futuro,photographi|immigr|mexican|american|border|region|2000-2010|pictori|work|photographi|immigr|mexican|american|border|region|2000-2010|exhibit|immigr|mexican|american|border|region|pictori|work|illeg|alien|mexican|american|border|region|pictori|work|berman|michael|p|1956|exhibit|cardona|julián|1960|exhibit|southwest|new|pictori|work|exhibit|mexico|pictori|work|exhibit|desert|mexico|pictori|work|exhibit|desert|southwest|new|pictori|work|exhibit|mexican|american|border|region|pictori|work|exhibit|photographi|artist|exhibit
3785,The hunt for Maan Singh,human|smuggl|unit|state|prevent|case|studi|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici|unit|state|immigr|natur|servic
2750,The iguana tree,famili|mexico|fiction|human|smuggl|fiction|illeg|alien|mexican|american|border|region|fiction|illeg|alien|crime|mexican|american|border|region|fiction|unit|state|emigr|immigr|fiction|domest|fiction
1700,The illegal,refuge|fiction|runner|sport|fiction|illeg|alien|fiction
199,The illegal a novel,refuge|fiction|runner|sport|fiction|illeg|alien|fiction|mexico|ejército|offic|fiction|illeg|alien|unit|state|fiction
2997,The illegal alien a dagger into the heart of America,illeg|alien|unit|state|unit|state|emigr|immigr
734,The illegal Mexican alien problem,foreign|worker|mexican|illinoi|illeg|alien|illinoi
312,The immigrant El inmigrante,haro|eusebio|illeg|alien|unit|state|illeg|alien|crime|mexican|american|border|region|foreign|worker|mexican|unit|state|social|condit|human|smuggl|mexican|american|border|region|mexican|american|border|region|spanish|languag|materi
3399,The Immigration Act of 1990,emigr|immigr|law|unit|state|illeg|alien|unit|state
6314,The Immigration Act of 1990 an employers handbook,foreign|worker|unit|state|illeg|alien|unit|state|migrant|agricultur|labor|legal|status|law|unit|state
4542,The immigration invasion,unit|state|emigr|immigr|econom|aspect|unit|state|emigr|immigr|govern|polici|illeg|alien|servic|unit|state|financ|alien|econom|aspect|unit|state
115,The Immigration Reform and Control Act assessing the evaluation process a report,emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|immigr|reform|control|act|1986
1371,The Immigration Reform and Control Act handbook,foreign|worker|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state|unit|state|immigr|reform|control|act|1986
1100,The Immigration Reform and Control Act implications for Colombia and Colombians in the United States,colombia|emigr|immigr|congress|colombian|unit|state|congress|unit|state|immigr|reform|control|act|1986|congress|emigr|immigr|law|unit|state|congress|foreign|worker|colombian|unit|state|congress|illeg|alien|unit|state|congress|unit|state|emigr|immigr|congress|colombia|econom|condit|1970|congress|colombia|social|condit|congress
461,The Immigration Reform and Control Act of 1986 a handbook on employer sanctions and nondiscrimination requirements,illeg|alien|unit|state|emigr|immigr|law|unit|state|foreign|worker|legal|status|law|unit|state|discrimin|employ|law|legisl|unit|state
445,The Immigration Reform and Control Act of 1986 PL 99-603 a summary and explanation,emigr|immigr|law|unit|state|illeg|alien|unit|state
2129,The immigration reform and control act what employers should know,illeg|alien|emigr|immigr|econom|aspect
796,The Immigration Reform Control Act of 1986 New Yorks response,emigr|immigr|law|unit|state|illeg|alien|employ|new|york|state|alien|new|york|state|discrimin|employ|new|york|state|illeg|alien|new|york|state|foreign|worker|new|york|state
3772,The Immigration Reform Control Act of 1986 recent enforcement activities,emigr|immigr|law|unit|state|illeg|alien|employ|illinoi|alien|illinoi|discrimin|employ|illinoi
617,The immigration solution a better plan than todays,illeg|alien|unit|state|social|condit|mexican|unit|state|social|condit|immigr|govern|polici|unit|state|mexico|emigr|immigr
3503,The impact of detention on the mental health of detainees in immigration detention the implications for failure to deliver adequate mental health services -- who cares,illeg|alien|australia|illeg|alien|mental|health|servic|australia|detent|person|australia|psycholog|aspect|illeg|alien|servic|australia|mental|ill|care|australia
2118,The impact of federal immigration policy and INS activities on communities hearings before the Information Justice Transportation and Agriculture Subcommittee of the Committee on Government Operations House of Representatives One Hundred Third Congress first and second sessions June 2 August 31 1993 and March 28 1994,unit|state|emigr|immigr|govern|polici|unit|state|immigr|natur|servic|immigr|servic|unit|state|cost|illeg|alien|servic|unit|state|cost
2340,The impact of illegal immigration and enforcement on border crime rates,crime|mexican|american|border|region|illeg|alien|mexican|american|border|region|unit|state|emigr|immigr
2859,The impact of illegal immigration in Rhode Island,rhode|island|emigr|immigr|illeg|alien|servic|rhode|island|financ|immigr|servic|rhode|island|financ
9,The impact of illegal immigration on Minnesota costs and population trends,illeg|alien|servic|minnesota|cost|illeg|alien|minnesota|emigr|immigr
27,The impact of illegal immigration on the criminal justice system,crimin|justic|administr|california|san|diego|crimin|justic|administr|texa|el|paso|illeg|alien|california|san|diego|illeg|alien|texa|el|paso
2565,The impact of illegal immigration on the wages and employment opportunities of black workers a briefing before the United States Commission on Civil Rights held in Washington DC,african|american|employ|african|american|econom|condit|illeg|alien|econom|aspect|unit|state
423,The impact of immigration status on the social and economic needs of undocumented immigrants in the Boston area,illeg|alien|massachusett|boston|illeg|alien|massachusett|boston|social|condit|illeg|alien|servic|massachusett|boston|illeg|alien|unit|state
23,The impact of Mexican immigrants on the political behavior of chicanos a clarification of issues and some hypotheses for future research,mexican|american|attitud|mexican|american|polit|govern|illeg|alien|unit|state|mexico|emigr|immigr|unit|state|emigr|immigr
6247,The impact of the Immigration Reform and Control Act of 1986--IRCA--on farm labor contracting,agricultur|labor|unit|state|illeg|alien|unit|state
2194,The Impact of undocumented aliens upon health care programs within California,public|health|california|illeg|alien|health|hygien|california
2285,The Impact of undocumented immigration on Delawares economy,illeg|alien|econom|status
